ticker,cik,filing_date,10k_link,long_term_outlook
RSG,1060391,2008-02-21,https://www.sec.gov/Archives/edgar/data/1060391/000095014408001276/0000950144-08-001276.txt,0
SIAL,90185,2009-02-27,https://www.sec.gov/Archives/edgar/data/90185/000119312509041007/0001193125-09-041007.txt,1
BIIB,875045,2003-03-31,https://www.sec.gov/Archives/edgar/data/875045/000104746903011017/0001047469-03-011017.txt,1
MON,1110783,2008-10-24,https://www.sec.gov/Archives/edgar/data/1110783/000095013708012951/0000950137-08-012951.txt,0
L,60086,1995-03-27,https://www.sec.gov/Archives/edgar/data/60086/0000060086-95-000007.txt,1
MON,1110783,2007-10-26,https://www.sec.gov/Archives/edgar/data/1110783/000095013707016049/0000950137-07-016049.txt,1
SNI,1430602,2010-03-01,https://www.sec.gov/Archives/edgar/data/1430602/000119312510044950/0001193125-10-044950.txt,1
TAP,24545,2014-02-14,https://www.sec.gov/Archives/edgar/data/24545/000002454514000004/0000024545-14-000004.txt,1
DE,315189,2009-12-17,https://www.sec.gov/Archives/edgar/data/315189/000110465909070344/0001104659-09-070344.txt,1
FL,850209,2007-04-02,https://www.sec.gov/Archives/edgar/data/850209/000120677407000876/0001206774-07-000876.txt,0
HSP,1274057,2008-02-28,https://www.sec.gov/Archives/edgar/data/1274057/000104746908001941/0001047469-08-001941.txt,0
HSP,1274057,2007-02-28,https://www.sec.gov/Archives/edgar/data/1274057/000110465907014947/0001104659-07-014947.txt,1
NE,1458891,2012-02-27,https://www.sec.gov/Archives/edgar/data/1458891/000095012312003293/0000950123-12-003293.txt,1
SBUX,829224,2017-11-17,https://www.sec.gov/Archives/edgar/data/829224/000082922417000049/0000829224-17-000049.txt,1
PBI,78814,2013-02-25,https://www.sec.gov/Archives/edgar/data/78814/000007881413000006/0000078814-13-000006.txt,1
UPS,1090727,2014-02-28,https://www.sec.gov/Archives/edgar/data/1090727/000109072714000009/0001090727-14-000009.txt,1
MMM,66740,2007-02-26,https://www.sec.gov/Archives/edgar/data/66740/000110465907013613/0001104659-07-013613.txt,1
SBUX,829224,2015-11-12,https://www.sec.gov/Archives/edgar/data/829224/000082922415000038/0000829224-15-000038.txt,1
ALXN,899866,2012-02-17,https://www.sec.gov/Archives/edgar/data/899866/000144530512000363/0001445305-12-000363.txt,1
PNR,77360,2017-02-21,https://www.sec.gov/Archives/edgar/data/77360/000007736017000008/0000077360-17-000008.txt,1
PGR,80661,2009-02-25,https://www.sec.gov/Archives/edgar/data/80661/000119312509037067/0001193125-09-037067.txt,1
OI,812074,2013-02-13,https://www.sec.gov/Archives/edgar/data/812074/000104746913000991/0001047469-13-000991.txt,1
JEC,52988,2007-11-29,https://www.sec.gov/Archives/edgar/data/52988/000119312507255216/0001193125-07-255216.txt,1
PXD,1038357,2008-02-21,https://www.sec.gov/Archives/edgar/data/1038357/000103835708000005/0001038357-08-000005.txt,0
UPS,1090727,2000-03-30,https://www.sec.gov/Archives/edgar/data/1090727/0000931763-00-000749.txt,0
GGP,1496048,2012-02-29,https://www.sec.gov/Archives/edgar/data/1496048/000104746912001911/0001047469-12-001911.txt,1
ED,1047862,2009-02-23,https://www.sec.gov/Archives/edgar/data/1047862/000119312509034924/0001193125-09-034924.txt,1
AZO,866787,2014-10-27,https://www.sec.gov/Archives/edgar/data/866787/000119312514383401/0001193125-14-383401.txt,1
EMR,32604,2006-11-21,https://www.sec.gov/Archives/edgar/data/32604/000119312506239412/0001193125-06-239412.txt,1
BMY,14272,2013-02-15,https://www.sec.gov/Archives/edgar/data/14272/000119312513061678/0001193125-13-061678.txt,1
KEY,91576,2007-02-28,https://www.sec.gov/Archives/edgar/data/91576/000095015207001622/0000950152-07-001622.txt,0
EQR,906107,2008-02-27,https://www.sec.gov/Archives/edgar/data/906107/000110465908013087/0001104659-08-013087.txt,0
UTX,101829,1996-03-28,https://www.sec.gov/Archives/edgar/data/101829/0000101829-96-000008.txt,1
SHW,89800,2017-02-22,https://www.sec.gov/Archives/edgar/data/89800/000008980017000005/0000089800-17-000005.txt,1
WMB,107263,2008-02-26,https://www.sec.gov/Archives/edgar/data/107263/000095013408003448/0000950134-08-003448.txt,0
PG,80424,1999-09-15,https://www.sec.gov/Archives/edgar/data/80424/0000080424-99-000027.txt,1
CERN,804753,2006-03-16,https://www.sec.gov/Archives/edgar/data/804753/000095013706003137/0000950137-06-003137.txt,1
HSP,1274057,2011-02-16,https://www.sec.gov/Archives/edgar/data/1274057/000104746911000972/0001047469-11-000972.txt,0
DNR,945764,2008-02-29,https://www.sec.gov/Archives/edgar/data/945764/000095013408003807/0000950134-08-003807.txt,0
BA,12927,2015-02-12,https://www.sec.gov/Archives/edgar/data/12927/000001292715000011/0000012927-15-000011.txt,1
LUV,92380,2015-02-06,https://www.sec.gov/Archives/edgar/data/92380/000009238015000027/0000092380-15-000027.txt,1
EQR,906107,2000-03-14,https://www.sec.gov/Archives/edgar/data/906107/0000912057-00-011416.txt,1
LUV,92380,2009-02-02,https://www.sec.gov/Archives/edgar/data/92380/000119312509015591/0001193125-09-015591.txt,1
JPM,19617,2014-02-20,https://www.sec.gov/Archives/edgar/data/19617/000001961714000289/0000019617-14-000289.txt,1
AMZN,1018724,2010-01-29,https://www.sec.gov/Archives/edgar/data/1018724/000119312510016098/0001193125-10-016098.txt,1
MRO,101778,2012-02-29,https://www.sec.gov/Archives/edgar/data/101778/000119312512088742/0001193125-12-088742.txt,1
LUV,92380,2014-02-04,https://www.sec.gov/Archives/edgar/data/92380/000009238014000010/0000092380-14-000010.txt,1
PGR,80661,1999-03-26,https://www.sec.gov/Archives/edgar/data/80661/0000950152-99-002467.txt,0
EMR,32604,2016-11-16,https://www.sec.gov/Archives/edgar/data/32604/000003260416000105/0000032604-16-000105.txt,1
FRT,34903,1999-03-19,https://www.sec.gov/Archives/edgar/data/34903/0000928385-99-000847.txt,0
AN,350698,2007-02-28,https://www.sec.gov/Archives/edgar/data/350698/000095014407001673/0000950144-07-001673.txt,0
CVX,93410,2014-02-21,https://www.sec.gov/Archives/edgar/data/93410/000009341014000011/0000093410-14-000011.txt,0
ECL,31462,2008-02-25,https://www.sec.gov/Archives/edgar/data/31462/000110465908012647/0001104659-08-012647.txt,0
MMC,62709,1995-03-28,https://www.sec.gov/Archives/edgar/data/62709/0000912057-95-001755.txt,1
IBM,51143,2001-03-13,https://www.sec.gov/Archives/edgar/data/51143/000091205701007563/0000912057-01-007563.txt,1
MCD,63908,2006-02-27,https://www.sec.gov/Archives/edgar/data/63908/000119312506039862/0001193125-06-039862.txt,1
AXP,4962,2016-02-19,https://www.sec.gov/Archives/edgar/data/4962/000119312516469798/0001193125-16-469798.txt,1
AZO,866787,2017-10-25,https://www.sec.gov/Archives/edgar/data/866787/000119312517319357/0001193125-17-319357.txt,0
ARG,804212,2006-06-14,https://www.sec.gov/Archives/edgar/data/804212/000089322006001397/0000893220-06-001397.txt,1
ADP,8670,1999-09-21,https://www.sec.gov/Archives/edgar/data/8670/0001047469-99-036331.txt,1
ARG,804212,2010-05-27,https://www.sec.gov/Archives/edgar/data/804212/000119312510130586/0001193125-10-130586.txt,1
APC,773910,2013-02-19,https://www.sec.gov/Archives/edgar/data/773910/000119312513065430/0001193125-13-065430.txt,1
MMM,66740,1998-03-10,https://www.sec.gov/Archives/edgar/data/66740/0000066740-98-000002.txt,0
GPC,40987,2015-02-26,https://www.sec.gov/Archives/edgar/data/40987/000119312515064165/0001193125-15-064165.txt,0
KR,56873,2011-03-29,https://www.sec.gov/Archives/edgar/data/56873/000110465911017372/0001104659-11-017372.txt,1
SIAL,90185,2014-02-06,https://www.sec.gov/Archives/edgar/data/90185/000009018514000028/0000090185-14-000028.txt,1
EMR,32604,1997-12-19,https://www.sec.gov/Archives/edgar/data/32604/0000032604-97-000015.txt,1
UNP,100885,1996-03-26,https://www.sec.gov/Archives/edgar/data/100885/0000950109-96-001749.txt,1
ADSK,769397,2004-04-08,https://www.sec.gov/Archives/edgar/data/769397/000119312504059372/0001193125-04-059372.txt,1
UTX,101829,2009-02-11,https://www.sec.gov/Archives/edgar/data/101829/000119312509024624/0001193125-09-024624.txt,1
WFC,72971,1998-02-27,https://www.sec.gov/Archives/edgar/data/72971/0001045969-98-000259.txt,1
APH,820313,2009-02-23,https://www.sec.gov/Archives/edgar/data/820313/000110465909011495/0001104659-09-011495.txt,1
LH,920148,2011-03-01,https://www.sec.gov/Archives/edgar/data/920148/000092014811000021/0000920148-11-000021.txt,0
FE,1031296,2000-03-29,https://www.sec.gov/Archives/edgar/data/1031296/0001031296-00-000008.txt,1
LO,1424847,2013-02-19,https://www.sec.gov/Archives/edgar/data/1424847/000119312513064003/0001193125-13-064003.txt,1
KIM,879101,2015-02-27,https://www.sec.gov/Archives/edgar/data/879101/000139843215000073/0001398432-15-000073.txt,1
EFX,33185,2006-03-02,https://www.sec.gov/Archives/edgar/data/33185/000110465906013557/0001104659-06-013557.txt,1
CNP,1130310,2014-02-26,https://www.sec.gov/Archives/edgar/data/1130310/000113031014000005/0001130310-14-000005.txt,1
RRC,315852,2010-02-24,https://www.sec.gov/Archives/edgar/data/315852/000095012310015884/0000950123-10-015884.txt,0
LH,920148,2006-02-28,https://www.sec.gov/Archives/edgar/data/920148/000092014806000067/0000920148-06-000067.txt,1
ROP,882835,1997-01-09,https://www.sec.gov/Archives/edgar/data/882835/0000931763-97-000022.txt,1
FISV,798354,2001-02-27,https://www.sec.gov/Archives/edgar/data/798354/000095013101001283/0000950131-01-001283.txt,1
KO,21344,2000-03-09,https://www.sec.gov/Archives/edgar/data/21344/0000021344-00-000009.txt,1
PCAR,75362,2008-02-27,https://www.sec.gov/Archives/edgar/data/75362/000110465908013201/0001104659-08-013201.txt,0
KIM,879101,2006-03-07,https://www.sec.gov/Archives/edgar/data/879101/000112528206001456/0001125282-06-001456.txt,1
MO,764180,2011-02-25,https://www.sec.gov/Archives/edgar/data/764180/000119312511045778/0001193125-11-045778.txt,1
ADP,8670,2015-08-07,https://www.sec.gov/Archives/edgar/data/8670/000000867015000021/0000008670-15-000021.txt,1
AVY,8818,2015-02-25,https://www.sec.gov/Archives/edgar/data/8818/000104746915001200/0001047469-15-001200.txt,1
CHK,895126,2005-03-09,https://www.sec.gov/Archives/edgar/data/895126/000119312505045468/0001193125-05-045468.txt,1
RSG,1060391,2011-02-18,https://www.sec.gov/Archives/edgar/data/1060391/000095012311015710/0000950123-11-015710.txt,0
YUM,1041061,2009-02-23,https://www.sec.gov/Archives/edgar/data/1041061/000104106109000077/0001041061-09-000077.txt,1
PXD,1038357,2005-02-22,https://www.sec.gov/Archives/edgar/data/1038357/000103835705000076/0001038357-05-000076.txt,1
GMCR,909954,2012-11-28,https://www.sec.gov/Archives/edgar/data/909954/000110465912080228/0001104659-12-080228.txt,0
APA,6769,2001-03-23,https://www.sec.gov/Archives/edgar/data/6769/000095012901001592/0000950129-01-001592.txt,0
REGN,872589,2007-03-12,https://www.sec.gov/Archives/edgar/data/872589/000095012307003627/0000950123-07-003627.txt,1
MMC,62709,2001-03-29,https://www.sec.gov/Archives/edgar/data/62709/000091205701505365/0000912057-01-505365.txt,0
GD,40533,2008-02-22,https://www.sec.gov/Archives/edgar/data/40533/000119312508035841/0001193125-08-035841.txt,0
GE,40545,2006-03-03,https://www.sec.gov/Archives/edgar/data/40545/000004054506000009/0000040545-06-000009.txt,1
ECL,31462,2015-02-27,https://www.sec.gov/Archives/edgar/data/31462/000110465915014788/0001104659-15-014788.txt,1
UTX,101829,2005-02-10,https://www.sec.gov/Archives/edgar/data/101829/000119312505025271/0001193125-05-025271.txt,1
MMM,66740,2009-02-17,https://www.sec.gov/Archives/edgar/data/66740/000110465909009669/0001104659-09-009669.txt,1
VNO,899689,2014-02-24,https://www.sec.gov/Archives/edgar/data/899689/000089968914000009/0000899689-14-000009.txt,1
TXN,97476,2007-02-28,https://www.sec.gov/Archives/edgar/data/97476/000119312507042451/0001193125-07-042451.txt,1
GMCR,909954,2010-12-09,https://www.sec.gov/Archives/edgar/data/909954/000119312510277481/0001193125-10-277481.txt,1
BIIB,875045,2007-02-21,https://www.sec.gov/Archives/edgar/data/875045/000095013507000981/0000950135-07-000981.txt,1
BMY,14272,2015-02-13,https://www.sec.gov/Archives/edgar/data/14272/000001427215000055/0000014272-15-000055.txt,1
SNI,1430602,2017-02-24,https://www.sec.gov/Archives/edgar/data/1430602/000156459017002354/0001564590-17-002354.txt,1
YUM,1041061,1998-03-26,https://www.sec.gov/Archives/edgar/data/1041061/0001041061-98-000004.txt,1
QCOM,804328,2002-11-26,https://www.sec.gov/Archives/edgar/data/804328/000093639202001489/0000936392-02-001489.txt,0
PCG,1004980,2013-02-21,https://www.sec.gov/Archives/edgar/data/1004980/000100498013000013/0001004980-13-000013.txt,1
ALXN,899866,2014-02-10,https://www.sec.gov/Archives/edgar/data/899866/000089986614000034/0000899866-14-000034.txt,1
LB,701985,2003-04-18,https://www.sec.gov/Archives/edgar/data/701985/000102140803006321/0001021408-03-006321.txt,1
EBAY,1065088,2016-02-01,https://www.sec.gov/Archives/edgar/data/1065088/000106508816000265/0001065088-16-000265.txt,1
VFC,103379,2005-03-10,https://www.sec.gov/Archives/edgar/data/103379/000089322005000519/0000893220-05-000519.txt,1
YUM,1041061,2002-03-11,https://www.sec.gov/Archives/edgar/data/1041061/000104106102000003/0001041061-02-000003.txt,1
EQR,906107,1998-03-20,https://www.sec.gov/Archives/edgar/data/906107/0000950131-98-001828.txt,0
EW,1099800,2007-03-01,https://www.sec.gov/Archives/edgar/data/1099800/000104746907001507/0001047469-07-001507.txt,0
VMC,1396009,2014-02-26,https://www.sec.gov/Archives/edgar/data/1396009/000139600914000006/0001396009-14-000006.txt,1
XLNX,743988,2015-05-13,https://www.sec.gov/Archives/edgar/data/743988/000074398815000022/0000743988-15-000022.txt,1
MHK,851968,2011-03-01,https://www.sec.gov/Archives/edgar/data/851968/000095012311020223/0000950123-11-020223.txt,1
BAC,70858,2015-02-25,https://www.sec.gov/Archives/edgar/data/70858/000007085815000008/0000070858-15-000008.txt,0
DLTR,935703,2013-03-15,https://www.sec.gov/Archives/edgar/data/935703/000093570313000014/0000935703-13-000014.txt,1
WAT,1000697,2013-02-26,https://www.sec.gov/Archives/edgar/data/1000697/000119312513076804/0001193125-13-076804.txt,1
MMC,62709,2003-03-26,https://www.sec.gov/Archives/edgar/data/62709/000093041303000907/0000930413-03-000907.txt,1
LLTC,791907,2004-09-03,https://www.sec.gov/Archives/edgar/data/791907/000095000504000698/0000950005-04-000698.txt,0
TXN,97476,2005-02-28,https://www.sec.gov/Archives/edgar/data/97476/000119312505038623/0001193125-05-038623.txt,1
MRO,101778,1994-03-15,https://www.sec.gov/Archives/edgar/data/101778/0000950128-94-000051.txt,1
HON,773840,2006-03-01,https://www.sec.gov/Archives/edgar/data/773840/000095011706000980/0000950117-06-000980.txt,1
PX,884905,2009-02-25,https://www.sec.gov/Archives/edgar/data/884905/000119312509037218/0001193125-09-037218.txt,1
PCG,1004980,2002-03-05,https://www.sec.gov/Archives/edgar/data/1004980/000095010902001149/0000950109-02-001149.txt,0
BA,12927,2006-02-28,https://www.sec.gov/Archives/edgar/data/12927/000119312506040952/0001193125-06-040952.txt,1
ROP,882835,2006-03-16,https://www.sec.gov/Archives/edgar/data/882835/000088283506000009/0000882835-06-000009.txt,1
HON,773840,1998-02-26,https://www.sec.gov/Archives/edgar/data/773840/0000950117-98-000419.txt,1
PCAR,75362,2014-02-27,https://www.sec.gov/Archives/edgar/data/75362/000119312514073103/0001193125-14-073103.txt,1
ARG,804212,2011-05-26,https://www.sec.gov/Archives/edgar/data/804212/000119312511151211/0001193125-11-151211.txt,1
WMT,104169,1995-04-27,https://www.sec.gov/Archives/edgar/data/104169/0000104169-95-000004.txt,1
CERN,804753,2012-02-15,https://www.sec.gov/Archives/edgar/data/804753/000119312512063585/0001193125-12-063585.txt,1
BMY,14272,2017-02-21,https://www.sec.gov/Archives/edgar/data/14272/000001427217000047/0000014272-17-000047.txt,1
MMC,62709,2006-03-02,https://www.sec.gov/Archives/edgar/data/62709/000114544306000555/0001145443-06-000555.txt,0
JPM,19617,2003-03-19,https://www.sec.gov/Archives/edgar/data/19617/000095012303002985/0000950123-03-002985.txt,1
CL,21665,1994-03-25,https://www.sec.gov/Archives/edgar/data/21665/0000021665-94-000001.txt,1
CHK,895126,1996-09-30,https://www.sec.gov/Archives/edgar/data/895126/0000950134-96-005132.txt,1
KMI,1506307,2012-02-23,https://www.sec.gov/Archives/edgar/data/1506307/000113501712000009/0001135017-12-000009.txt,1
AEE,1002910,2012-02-28,https://www.sec.gov/Archives/edgar/data/1002910/000119312512085489/0001193125-12-085489.txt,0
SBUX,829224,2005-12-16,https://www.sec.gov/Archives/edgar/data/829224/000089102005000350/0000891020-05-000350.txt,0
CAT,18230,2008-02-22,https://www.sec.gov/Archives/edgar/data/18230/000001823008000052/0000018230-08-000052.txt,0
BMS,11199,2012-02-29,https://www.sec.gov/Archives/edgar/data/11199/000110465912014367/0001104659-12-014367.txt,1
EXC,1109357,2010-02-05,https://www.sec.gov/Archives/edgar/data/1109357/000119312510023280/0001193125-10-023280.txt,0
LUK,96223,2003-03-28,https://www.sec.gov/Archives/edgar/data/96223/000009622303000011/0000096223-03-000011.txt,1
WM,823768,2017-02-16,https://www.sec.gov/Archives/edgar/data/823768/000119312517046480/0001193125-17-046480.txt,1
NWL,814453,2010-03-01,https://www.sec.gov/Archives/edgar/data/814453/000119312510044915/0001193125-10-044915.txt,1
WMB,107263,2013-02-27,https://www.sec.gov/Archives/edgar/data/107263/000119312513080025/0001193125-13-080025.txt,1
LO,1424847,2010-02-25,https://www.sec.gov/Archives/edgar/data/1424847/000095012310017074/0000950123-10-017074.txt,1
MCO,1059556,2017-02-24,https://www.sec.gov/Archives/edgar/data/1059556/000119312517054522/0001193125-17-054522.txt,1
CHK,895126,2012-02-29,https://www.sec.gov/Archives/edgar/data/895126/000119312512089591/0001193125-12-089591.txt,0
ACE,896159,2003-03-27,https://www.sec.gov/Archives/edgar/data/896159/000095013103001690/0000950131-03-001690.txt,1
JEC,52988,2003-12-29,https://www.sec.gov/Archives/edgar/data/52988/000119312503099528/0001193125-03-099528.txt,1
WY,106535,2011-02-25,https://www.sec.gov/Archives/edgar/data/106535/000119312511047563/0001193125-11-047563.txt,1
XRX,108772,2008-02-15,https://www.sec.gov/Archives/edgar/data/108772/000119312508032688/0001193125-08-032688.txt,0
KIM,879101,2007-02-28,https://www.sec.gov/Archives/edgar/data/879101/000095012307002925/0000950123-07-002925.txt,0
JPM,19617,2015-02-24,https://www.sec.gov/Archives/edgar/data/19617/000001961715000272/0000019617-15-000272.txt,1
JNJ,200406,1994-04-01,https://www.sec.gov/Archives/edgar/data/200406/0000950123-94-000687.txt,1
MSFT,789019,2005-08-26,https://www.sec.gov/Archives/edgar/data/789019/000119312505174825/0001193125-05-174825.txt,0
AMZN,1018724,2015-01-30,https://www.sec.gov/Archives/edgar/data/1018724/000101872415000006/0001018724-15-000006.txt,1
FOSL,883569,2011-03-02,https://www.sec.gov/Archives/edgar/data/883569/000119312511053553/0001193125-11-053553.txt,1
MRK,310158,1994-03-07,https://www.sec.gov/Archives/edgar/data/310158/0000310158-94-000003.txt,1
EW,1099800,2006-03-09,https://www.sec.gov/Archives/edgar/data/1099800/000104746906003132/0001047469-06-003132.txt,1
ADP,8670,2011-08-24,https://www.sec.gov/Archives/edgar/data/8670/000120677411001935/0001206774-11-001935.txt,1
QCOM,804328,2013-11-06,https://www.sec.gov/Archives/edgar/data/804328/000123445213000483/0001234452-13-000483.txt,1
HRB,12659,1994-07-29,https://www.sec.gov/Archives/edgar/data/12659/0000012659-94-000006.txt,0
MSFT,789019,1995-09-25,https://www.sec.gov/Archives/edgar/data/789019/0000891020-95-000433.txt,1
WAT,1000697,2005-03-15,https://www.sec.gov/Archives/edgar/data/1000697/000095013505001421/0000950135-05-001421.txt,0
SYY,96021,2001-09-27,https://www.sec.gov/Archives/edgar/data/96021/000095012901503195/0000950129-01-503195.txt,0
WU,1365135,2015-02-20,https://www.sec.gov/Archives/edgar/data/1365135/000136513515000008/0001365135-15-000008.txt,1
IVZ,914208,2013-02-22,https://www.sec.gov/Archives/edgar/data/914208/000091420813000308/0000914208-13-000308.txt,1
JNPR,1043604,2013-02-26,https://www.sec.gov/Archives/edgar/data/1043604/000104360413000022/0001043604-13-000022.txt,1
APA,6769,2000-03-29,https://www.sec.gov/Archives/edgar/data/6769/0000950129-00-001479.txt,1
LRCX,707549,2011-08-19,https://www.sec.gov/Archives/edgar/data/707549/000119312511227691/0001193125-11-227691.txt,0
ETR,65984,2011-02-28,https://www.sec.gov/Archives/edgar/data/65984/000006598411000033/0000065984-11-000033.txt,1
CELG,816284,2012-02-22,https://www.sec.gov/Archives/edgar/data/816284/000104746912001293/0001047469-12-001293.txt,1
FRT,34903,2013-02-12,https://www.sec.gov/Archives/edgar/data/34903/000003490313000006/0000034903-13-000006.txt,1
PFG,1126328,2007-02-28,https://www.sec.gov/Archives/edgar/data/1126328/000104746907001453/0001047469-07-001453.txt,1
AXP,4962,2013-02-22,https://www.sec.gov/Archives/edgar/data/4962/000119312513070554/0001193125-13-070554.txt,1
PFE,78003,2010-02-26,https://www.sec.gov/Archives/edgar/data/78003/000119312510042425/0001193125-10-042425.txt,1
LUV,92380,2001-01-26,https://www.sec.gov/Archives/edgar/data/92380/000095013401000502/0000950134-01-000502.txt,0
RSG,1060391,2010-02-24,https://www.sec.gov/Archives/edgar/data/1060391/000095012310016361/0000950123-10-016361.txt,1
VFC,103379,2016-03-02,https://www.sec.gov/Archives/edgar/data/103379/000119312516489832/0001193125-16-489832.txt,0
JEC,52988,2009-11-20,https://www.sec.gov/Archives/edgar/data/52988/000119312509239188/0001193125-09-239188.txt,0
KIM,879101,2009-02-27,https://www.sec.gov/Archives/edgar/data/879101/000139843209000090/0001398432-09-000090.txt,0
FISV,798354,1998-02-20,https://www.sec.gov/Archives/edgar/data/798354/0000950131-98-001255.txt,1
MPC,1510295,2014-02-28,https://www.sec.gov/Archives/edgar/data/1510295/000151029514000004/0001510295-14-000004.txt,1
BIIB,875045,2014-02-06,https://www.sec.gov/Archives/edgar/data/875045/000087504514000004/0000875045-14-000004.txt,1
GM,1467858,2011-03-01,https://www.sec.gov/Archives/edgar/data/1467858/000119312511051462/0001193125-11-051462.txt,0
HIG,874766,2013-03-01,https://www.sec.gov/Archives/edgar/data/874766/000087476613000021/0000874766-13-000021.txt,1
SYMC,849399,2001-06-22,https://www.sec.gov/Archives/edgar/data/849399/000089161801501315/0000891618-01-501315.txt,1
EQR,906107,2011-02-24,https://www.sec.gov/Archives/edgar/data/906107/000095012311017717/0000950123-11-017717.txt,1
PFE,78003,2012-02-28,https://www.sec.gov/Archives/edgar/data/78003/000119312512085703/0001193125-12-085703.txt,1
PXD,1038357,2010-02-26,https://www.sec.gov/Archives/edgar/data/1038357/000119312510042964/0001193125-10-042964.txt,1
SNDK,1000180,2008-02-25,https://www.sec.gov/Archives/edgar/data/1000180/000095013408003259/0000950134-08-003259.txt,0
XLNX,743988,2011-05-31,https://www.sec.gov/Archives/edgar/data/743988/000095012311055454/0000950123-11-055454.txt,1
APC,773910,2005-03-15,https://www.sec.gov/Archives/edgar/data/773910/000095012905002398/0000950129-05-002398.txt,1
BMY,14272,2004-03-15,https://www.sec.gov/Archives/edgar/data/14272/000119312504041353/0001193125-04-041353.txt,0
CVX,93410,1994-03-30,https://www.sec.gov/Archives/edgar/data/93410/0000093410-94-000002.txt,1
DTE,936340,2012-02-16,https://www.sec.gov/Archives/edgar/data/936340/000093634012000004/0000936340-12-000004.txt,1
EW,1099800,2008-02-29,https://www.sec.gov/Archives/edgar/data/1099800/000104746908001956/0001047469-08-001956.txt,1
LUK,96223,2014-02-28,https://www.sec.gov/Archives/edgar/data/96223/000009622314000006/0000096223-14-000006.txt,0
UPS,1090727,2006-03-14,https://www.sec.gov/Archives/edgar/data/1090727/000119312506053695/0001193125-06-053695.txt,1
KO,21344,2005-03-04,https://www.sec.gov/Archives/edgar/data/21344/000104746905005411/0001047469-05-005411.txt,0
SE,1373835,2016-02-25,https://www.sec.gov/Archives/edgar/data/1373835/000137383516000014/0001373835-16-000014.txt,1
CVX,93410,2003-03-17,https://www.sec.gov/Archives/edgar/data/93410/000095014903000567/0000950149-03-000567.txt,1
CAT,18230,2017-02-15,https://www.sec.gov/Archives/edgar/data/18230/000001823017000041/0000018230-17-000041.txt,1
WAT,1000697,1999-03-31,https://www.sec.gov/Archives/edgar/data/1000697/0001047469-99-012709.txt,1
PCG,1004980,2010-02-19,https://www.sec.gov/Archives/edgar/data/1004980/000100498010000015/0001004980-10-000015.txt,1
MRO,101778,1997-03-07,https://www.sec.gov/Archives/edgar/data/101778/0000950132-97-000130.txt,1
PG,80424,2016-08-09,https://www.sec.gov/Archives/edgar/data/80424/000008042416000212/0000080424-16-000212.txt,1
DOW,29915,2016-02-12,https://www.sec.gov/Archives/edgar/data/29915/000002991516000066/0000029915-16-000066.txt,1
SYMC,849399,2003-06-16,https://www.sec.gov/Archives/edgar/data/849399/000089161803003056/0000891618-03-003056.txt,1
CVX,93410,2000-03-30,https://www.sec.gov/Archives/edgar/data/93410/0000093410-00-000006.txt,1
MAC,912242,2003-03-27,https://www.sec.gov/Archives/edgar/data/912242/000104746903010602/0001047469-03-010602.txt,1
AXP,4962,2005-03-10,https://www.sec.gov/Archives/edgar/data/4962/000095012305002932/0000950123-05-002932.txt,1
KRFT,1545158,2013-03-21,https://www.sec.gov/Archives/edgar/data/1545158/000119312513118824/0001193125-13-118824.txt,1
LLY,59478,2001-03-28,https://www.sec.gov/Archives/edgar/data/59478/000095013101001634/0000950131-01-001634.txt,0
FISV,798354,1999-02-23,https://www.sec.gov/Archives/edgar/data/798354/0000950131-99-001067.txt,1
XOM,34088,1995-03-10,https://www.sec.gov/Archives/edgar/data/34088/0000950109-95-000647.txt,1
TMK,320335,2002-03-22,https://www.sec.gov/Archives/edgar/data/320335/000093176302000748/0000931763-02-000748.txt,0
AGN,850693,1997-03-28,https://www.sec.gov/Archives/edgar/data/850693/0000892569-97-000796.txt,1
AXP,4962,2014-02-25,https://www.sec.gov/Archives/edgar/data/4962/000119312514066777/0001193125-14-066777.txt,1
MCD,63908,2008-02-25,https://www.sec.gov/Archives/edgar/data/63908/000119312508037220/0001193125-08-037220.txt,1
R,85961,2010-02-12,https://www.sec.gov/Archives/edgar/data/85961/000095012310012013/0000950123-10-012013.txt,1
SYK,310764,2011-02-18,https://www.sec.gov/Archives/edgar/data/310764/000119312511039845/0001193125-11-039845.txt,0
MSFT,789019,2014-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312514289961/0001193125-14-289961.txt,1
PRU,1137774,2017-02-17,https://www.sec.gov/Archives/edgar/data/1137774/000113777417000084/0001137774-17-000084.txt,1
EXC,1109357,2002-04-01,https://www.sec.gov/Archives/edgar/data/1109357/000095013702001929/0000950137-02-001929.txt,1
HON,773840,2016-02-12,https://www.sec.gov/Archives/edgar/data/773840/000093041316005457/0000930413-16-005457.txt,1
BMY,14272,2003-03-28,https://www.sec.gov/Archives/edgar/data/14272/000104746903010810/0001047469-03-010810.txt,1
KEY,91576,2016-02-24,https://www.sec.gov/Archives/edgar/data/91576/000119312516475914/0001193125-16-475914.txt,1
MCO,1059556,2004-03-12,https://www.sec.gov/Archives/edgar/data/1059556/000095012304003262/0000950123-04-003262.txt,1
MPC,1510295,2015-02-27,https://www.sec.gov/Archives/edgar/data/1510295/000151029515000007/0001510295-15-000007.txt,1
MTB,36270,2015-02-20,https://www.sec.gov/Archives/edgar/data/36270/000119312515056342/0001193125-15-056342.txt,0
